,BootstrappedUCB,Epsilon Greedy (e=0.2),Random sampling,LogisticTS,BootstrappedTS
0,0.017857142857142856,0.08333333333333333,0.04918032786885246,0.0547945205479452,0.07692307692307693
1,0.037383177570093455,0.06428571428571428,0.06557377049180328,0.038461538461538464,0.056910569105691054
2,0.0684931506849315,0.059782608695652176,0.07103825136612021,0.03684210526315789,0.05389221556886228
3,0.06763285024154589,0.06818181818181818,0.0653061224489796,0.04219409282700422,0.0547945205479452
4,0.06477732793522267,0.07380073800738007,0.07692307692307693,0.05639097744360902,0.05263157894736842
5,0.06666666666666667,0.0658682634730539,0.07650273224043716,0.057692307692307696,0.055900621118012424
6,0.05654761904761905,0.06166219839142091,0.07363420427553444,0.05187319884726225,0.0546875
7,0.057065217391304345,0.0611764705882353,0.07142857142857142,0.056555269922879174,0.05393258426966292
8,0.06053268765133172,0.060291060291060294,0.07129455909943715,0.05811138014527845,0.05761316872427984
9,0.05664488017429194,0.061895551257253385,0.06711409395973154,0.05856832971800434,0.0650994575045208
10,0.05656565656565657,0.06643356643356643,0.06959152798789713,0.05858585858585859,0.06446280991735537
11,0.053742802303262956,0.07003257328990228,0.06527777777777778,0.059369202226345084,0.06518518518518518
12,0.05423728813559322,0.06725146198830409,0.06330749354005168,0.06304728546409807,0.06275579809004093
13,0.05967741935483871,0.0642570281124498,0.061004784688995214,0.06807131280388978,0.06117353308364544
14,0.0593607305936073,0.06633291614518148,0.058888888888888886,0.06746626686656672,0.060714285714285714
15,0.05865102639296188,0.06580493537015276,0.05777310924369748,0.06970128022759602,0.05948372615039282
16,0.05758426966292135,0.06469298245614036,0.05649157581764123,0.07248322147651007,0.05785123966942149
17,0.05748663101604278,0.06256517205422316,0.05805243445692884,0.07060333761232349,0.057337220602526724
18,0.060836501901140684,0.06439024390243903,0.059033989266547404,0.07007125890736342,0.056377079482439925
19,0.05997552019583843,0.06135531135531135,0.05697278911564626,0.06884875846501129,0.05433829973707274
20,0.059233449477351915,0.06138790035587188,0.05551086082059534,0.0681081081081081,0.054945054945054944
21,0.0593505039193729,0.06050129645635264,0.05500381970970206,0.06797116374871266,0.05456026058631922
22,0.05644302449414271,0.06053067993366501,0.0547845142439737,0.06666666666666667,0.053696498054474705
23,0.05549738219895288,0.05934242181234964,0.05473684210526316,0.06451612903225806,0.0526711813393529
24,0.054136874361593465,0.0583203732503888,0.052526595744680854,0.06312900274473925,0.05399568034557235
25,0.05577299412915851,0.06040268456375839,0.05266538214515093,0.06353350739773717,0.05360824742268041
26,0.05392620624408704,0.06093189964157706,0.05286069651741294,0.06223717409587889,0.054533508541392904
27,0.05393053016453382,0.06070941336971351,0.05263157894736842,0.062244062244062245,0.05451127819548872
28,0.05398230088495575,0.05862977602108037,0.052479815455594,0.06189710610932476,0.05485232067510549
29,0.054310344827586204,0.057014734144778985,0.052071668533034715,0.061465721040189124,0.05278422273781903
30,0.054817275747508304,0.056592039800995024,0.05057096247960848,0.060324825986078884,0.0520656479909451
31,0.05438311688311688,0.05449101796407185,0.05,0.059046177138531414,0.050493962678375415
32,0.053471667996807665,0.05418138987043581,0.0498220640569395,0.06134515890613452,0.05029115934356802
33,0.05357142857142857,0.05363321799307959,0.05099009900990099,0.061046511627906974,0.05252317198764161
34,0.054436987322893364,0.05411499436302142,0.05021728633510381,0.059743954480796585,0.0525
35,0.0535966149506347,0.05626034197462769,0.050234741784037557,0.05944055944055944,0.052478134110787174
36,0.05392156862745098,0.05469994689325544,0.050274223034734916,0.059065934065934064,0.052103250478011474
