,BootstrappedUCB,Epsilon Greedy (e=0.2),Random sampling,LogisticTS,BootstrappedTS
0,0.13333333333333333,0.06349206349206349,0.06779661016949153,0.05714285714285714,0.043478260869565216
1,0.12396694214876033,0.04132231404958678,0.05737704918032787,0.058823529411764705,0.03225806451612903
2,0.10778443113772455,0.04864864864864865,0.04864864864864865,0.05343511450381679,0.07407407407407407
3,0.09178743961352658,0.04310344827586207,0.07142857142857142,0.055865921787709494,0.07035175879396985
4,0.08695652173913043,0.04878048780487805,0.05921052631578947,0.05429864253393665,0.0708955223880597
5,0.08247422680412371,0.048484848484848485,0.06611570247933884,0.04633204633204633,0.06535947712418301
6,0.08108108108108109,0.04644808743169399,0.0625,0.04225352112676056,0.053763440860215055
7,0.07772020725388601,0.046798029556650245,0.06157112526539278,0.03761755485893417,0.051094890510948905
8,0.07482993197278912,0.05133928571428571,0.06095238095238095,0.03977272727272727,0.05052631578947368
9,0.07453416149068323,0.04950495049504951,0.06368330464716007,0.0425,0.055449330783938815
10,0.0745697896749522,0.04900181488203267,0.06,0.05034324942791762,0.05309734513274336
11,0.07103825136612021,0.047933884297520664,0.05865921787709497,0.05286343612334802,0.05518394648829431
12,0.06956521739130435,0.047692307692307694,0.05759162303664921,0.054279749478079335,0.05417956656346749
13,0.07213114754098361,0.04685212298682284,0.05344418052256532,0.06042884990253411,0.05832147937411095
14,0.06998444790046657,0.045020463847203276,0.051224944320712694,0.059033989266547404,0.05851063829787234
15,0.06824925816023739,0.04569190600522193,0.05235602094240838,0.05723905723905724,0.060225846925972396
16,0.06500691562932227,0.044740024183796856,0.051434223541048464,0.057722308892355696,0.060024009603841535
17,0.0675,0.048919226393629126,0.05203405865657521,0.05760709010339734,0.05862068965517241
18,0.06666666666666667,0.04883227176220807,0.051258992805755396,0.056833558863328824,0.05742145178764897
19,0.06347438752783964,0.05030181086519115,0.04987102321582115,0.057291666666666664,0.056485355648535567
20,0.06269925611052073,0.05083088954056696,0.05119735755573906,0.055970149253731345,0.05405405405405406
21,0.0646817248459959,0.05057251908396947,0.05279747832939322,0.0539568345323741,0.05475504322766571
22,0.06305418719211822,0.051996285979572884,0.0503003003003003,0.052204176334106726,0.054003724394785846
23,0.06066350710900474,0.049601417183348095,0.049891540130151846,0.05405405405405406,0.053057553956834536
24,0.05871559633027523,0.04896907216494845,0.05142460041695622,0.053418803418803416,0.05536332179930796
25,0.05789473684210526,0.04949664429530201,0.05245683930942895,0.0518444666001994,0.05688375927452597
26,0.05606694560669456,0.05027932960893855,0.05488194001276324,0.05125725338491296,0.05657370517928287
27,0.056451612903225805,0.04996156802459646,0.055965559655596554,0.05102040816326531,0.05495356037151703
28,0.05594956658786446,0.05160807778608826,0.056152927120669056,0.0492831541218638,0.056264066016504126
29,0.054615384615384614,0.05137481910274964,0.057060518731988474,0.04795117698343505,0.055716353111432707
30,0.05492851768246802,0.05081157374735357,0.05611111111111111,0.04709840201850295,0.05500705218617771
31,0.05649303008070433,0.04946524064171123,0.05501618122977346,0.04730831973898858,0.05429553264604811
32,0.056793673616103525,0.04954954954954955,0.056133056133056136,0.04807692307692308,0.0540720961281709
33,0.056962025316455694,0.04836683417085427,0.0563165905631659,0.04914196567862714,0.054510058403634
34,0.0577716643741403,0.048466257668711654,0.05712890625,0.05026656511805026,0.05383153894870171
35,0.05830508474576271,0.0486646884272997,0.056291390728476824,0.049143708116157855,0.05334987593052109
36,0.05767940979208585,0.04971428571428571,0.056169429097605895,0.04841040462427745,0.052121212121212124
37,0.05740378343118069,0.04928017718715393,0.056375838926174496,0.04685314685314685,0.051206592113007654
38,0.05807275047862157,0.048179871520342615,0.056282722513089,0.047163362952836636,0.05017103762827822
39,0.057304785894206546,0.046801872074883,0.05717916137229987,0.047459893048128345,0.05
40,0.05744286596664608,0.04706477732793522,0.05654147750722245,0.04727979274611399,0.050865800865800864
41,0.057971014492753624,0.047665847665847666,0.056868241890268324,0.04668769716088328,0.05279831045406547
42,0.0582010582010582,0.04734299516908213,0.05609661082976237,0.04758999389871873,0.05184804928131417
43,0.05835240274599542,0.04752851711026616,0.05469046714774022,0.046773238602723505,0.05162907268170426
44,0.05892162312395775,0.048081368469717986,0.05401405845357011,0.04582366589327146,0.051783097215437224
45,0.06078860898138007,0.04932126696832579,0.05406386066763425,0.0472934472934473,0.052103250478011474
46,0.06296691568836713,0.04982363315696649,0.055081734186211796,0.04925290536801328,0.052434456928838954
47,0.06161879895561358,0.04888507718696398,0.05483758295494237,0.04888647474198805,0.054362722704431245
48,0.06051282051282051,0.049434436531210726,0.0552901023890785,0.04766949152542373,0.05465949820788531
49,0.059356136820925554,0.049301561216105176,0.05546218487394958,0.047174701918092275,0.05538595726122983
50,0.06037924151696607,0.04892842701172665,0.055445544554455446,0.047715736040609136,0.0548469387755102
51,0.06054590570719603,0.048828900357284634,0.0548033526756931,0.047666833918715505,0.05548654244306418
52,0.060768108896451144,0.04839334107626791,0.054285714285714284,0.04675196850393701,0.05463375151760421
53,0.0600096015362458,0.0481203007518797,0.05394449641409417,0.048473097430925836,0.0533175355450237
54,0.05976470588235294,0.04772313296903461,0.05400429579625652,0.048095238095238094,0.05305964368706429
55,0.05974264705882353,0.04842180774748924,0.053834586466165416,0.04929577464788732,0.052591463414634144
56,0.061316501352569885,0.04832451499118166,0.05519480519480519,0.04969809568044589,0.052177177177177174
57,0.061233480176211455,0.047487955953200274,0.055248618784530384,0.04920273348519362,0.05082266910420475
58,0.060851063829787236,0.04808669150016932,0.056442417331812995,0.049054905490549056,0.05117117117117117
59,0.060807996668054975,0.048618048618048616,0.05638148667601683,0.04957945993802568,0.0517363571934798
60,0.060955518945634266,0.049099836333878884,0.05577029265599116,0.04978165938864629,0.05124653739612189
61,0.06059373729158194,0.05004812319538017,0.05628058727569331,0.04956896551724138,0.05100306018361102
62,0.0608,0.049170059505167556,0.05679078489150817,0.049766056997022544,0.051
63,0.061224489795918366,0.049443757725587144,0.056389986824769436,0.0496661101836394,0.051617118588696505
64,0.06172839506172839,0.049345111178799875,0.056162246489859596,0.049484536082474224,0.051364365971107544
65,0.06128663875142749,0.04990980156343957,0.05578300921187308,0.048987854251012146,0.05126582278481013
66,0.060526315789473685,0.049214349243996446,0.055415617128463476,0.04971932638331997,0.05121798875702686
67,0.06053811659192825,0.049132097675786995,0.05591451292246521,0.049682034976152624,0.05222968845448992
68,0.06069469835466179,0.048993875765529306,0.05532435740514076,0.05052878965922444,0.05225440429979098
69,0.06061705989110708,0.0490337467551197,0.054883945841392646,0.04980694980694981,0.05170387779083431
70,0.060466760961810466,0.04957264957264957,0.05543608124253285,0.05076335877862596,0.05226480836236934
71,0.061074061074061076,0.04943820224719101,0.055110692416391896,0.05171762929407323,0.05174385363064608
72,0.06095890410958904,0.049860724233983286,0.05467659376454165,0.05204460966542751,0.052690582959641255
73,0.0603185360894612,0.04969630038652678,0.05462857142857143,0.0522250827510114,0.052588105726872246
74,0.05971150620597115,0.0502171552660152,0.055304740406320545,0.05223068552774755,0.05343097369134798
75,0.060826446280991736,0.05002689618074233,0.05463871543264942,0.052045944005743,0.05350013308490817
76,0.06036745406824147,0.050292708887706226,0.05489679402722881,0.05289314873979411,0.053406998158379376
77,0.06036152356358941,0.05071315372424723,0.055025996533795495,0.053744798890429955,0.052930544797314745
78,0.06021780909673286,0.05075876504447933,0.054806251338043246,0.05468215994531784,0.05330975240020212
79,0.06054872280037843,0.05041365046535677,0.05449936628643853,0.05435516542876435,0.05391304347826087
80,0.06045497039576192,0.05073020753266718,0.05470870745458342,0.054036024016010674,0.05393586005830904
81,0.05982905982905983,0.05088607594936709,0.054777594728171335,0.05561039815728858,0.053712103127238
82,0.05956678700361011,0.0507665242523247,0.05471928397070789,0.0553232550659376,0.0534547152194211
83,0.05959475566150179,0.0506108202443281,0.054775280898876406,0.05435124096764059,0.053517877739331025
84,0.05929203539823009,0.050742574257425746,0.0552903739061257,0.05431409062693979,0.0553172273650937
85,0.05904706226249635,0.05029440628066732,0.055697195528535005,0.054334554334554336,0.05485232067510549
86,0.05873842592592592,0.05034046692607004,0.05615801704105345,0.05386698766175143,0.054779572239196855
87,0.05880665519219736,0.050084684248729736,0.05569377990430622,0.0543026706231454,0.0551063829787234
88,0.0586756077116513,0.04990403071017274,0.05537644604589418,0.05491661874640598,0.05555555555555555
89,0.058418297051529344,0.050320436743413244,0.05503380916604057,0.05494194279241008,0.055064721594411344
90,0.05793178126691933,0.05067169455573886,0.05498792494891325,0.054242002781641166,0.05485232067510549
91,0.05874499332443257,0.05033949894638258,0.05474921918059893,0.05517430688992588,0.0543200157449321
92,0.057974816369359916,0.050337916569564205,0.05487915682355079,0.05443441317047265,0.05406976744186046
93,0.05745341614906832,0.050196622715706685,0.05479698167445203,0.0549935149156939,0.05369000189717321
94,0.057919015889287544,0.05014952841039798,0.05518097941802697,0.054693462223352834,0.05347493944475498
95,0.057882711348057884,0.05041058394160584,0.05524377411434584,0.05486593843098312,0.05367540029112081
96,0.05758109127483028,0.04997738579828132,0.054775524354307506,0.055596196049743966,0.0532999463423359
97,0.05764911405041178,0.04991047448522829,0.05478275802850764,0.05649988029686378,0.05395430579964851
98,0.05799605133267522,0.05019902697921274,0.05493197278911564,0.05745231928420061,0.054300982589208756
99,0.05747686312713103,0.049967126890203814,0.0551061678463094,0.05778191985088537,0.054585522969994915
100,0.05784526391901663,0.04960835509138381,0.05498913588500752,0.05824800910125142,0.05512991339107262
101,0.05847255369928401,0.049492111519342984,0.054774118815158035,0.0579517805795178,0.055092365538662744
102,0.058587290337821875,0.049507072438919844,0.054745123750204884,0.05786736020806242,0.05451338784672118
103,0.05865921787709497,0.04974489795918367,0.054418453541260556,0.05800810407336319,0.05390920554854981
104,0.05936493327197423,0.04945054945054945,0.055001608234158894,0.05767206903809724,0.054764851485148515
105,0.05922551252847381,0.04949452401010952,0.054864433811802234,0.05773238849520634,0.05437605009928211
106,0.05922242314647378,0.04940339124973833,0.05475777181631687,0.05694387546087669,0.05489725513724314
107,0.05925925925925926,0.04913953970557744,0.05495537811178957,0.0565733843366217,0.055
108,0.05874558303886926,0.0494641384995878,0.0554694762937713,0.056271052110164456,0.05513280689160086
109,0.058488499452354875,0.05002050020500205,0.05513745968361235,0.05563173359451518,0.05513254371122391
110,0.05823771379086382,0.0500204164965292,0.05482790130977764,0.05538342370255616,0.05461081155813632
111,0.057651093013287615,0.0499492385786802,0.05485040797824116,0.05521589606419564,0.05485232067510549
112,0.057566137566137564,0.04984924623115578,0.05490724117295033,0.05545041635124905,0.05540720961281709
113,0.05728073856483424,0.049790878311093405,0.05445398046759396,0.055482661668228676,0.05519140010487677
114,0.05774823431657665,0.05,0.0543238878285127,0.05531914893617021,0.05566343042071197
115,0.05796204620462046,0.04996066089693155,0.05420370100539123,0.05509793153944719,0.05583950932788142
116,0.05800653594771242,0.050087702202299744,0.05426468465868091,0.055135135135135134,0.05608184918529746
117,0.05785123966942149,0.050125798335591255,0.05469865752642102,0.05502136752136752,0.05633627658251461
118,0.0582,0.05033492822966507,0.05485471296952516,0.05488126649076517,0.056355358680940076
119,0.05811186037286791,0.050180574035354496,0.05493887874104257,0.05549774540409296,0.05631067961165048
120,0.058384116375073715,0.0501229430679024,0.05492820298341001,0.05566021579037506,0.056294166966103724
121,0.05852516582130316,0.05014084507042253,0.054887321996405364,0.05564011500084559,0.056514542445022464
122,0.058027079303675046,0.05032618825722274,0.05468000548170481,0.05521267723102585,0.056433672872029036
