,BootstrappedUCB,Epsilon Greedy (e=0.2),Random sampling,LogisticTS,BootstrappedTS
0,0.017857142857142856,0.07692307692307693,0.08955223880597014,0.046153846153846156,0.03773584905660377
1,0.03296703296703297,0.07692307692307693,0.06896551724137931,0.058823529411764705,0.04
2,0.029411764705882353,0.06293706293706294,0.06698564593301436,0.06289308176100629,0.05555555555555555
3,0.03389830508474576,0.04945054945054945,0.06201550387596899,0.06310679611650485,0.06310679611650485
4,0.04932735426008968,0.05485232067510549,0.05660377358490566,0.07575757575757576,0.0642570281124498
5,0.04316546762589928,0.0539568345323741,0.05390835579514825,0.07575757575757576,0.07236842105263158
6,0.04100946372239748,0.05421686746987952,0.05411764705882353,0.06976744186046512,0.07514450867052024
7,0.04261363636363636,0.052924791086350974,0.05154639175257732,0.06756756756756757,0.0725
8,0.0412621359223301,0.05115089514066496,0.04900181488203267,0.0673469387755102,0.07048458149779736
9,0.05042016806722689,0.05733944954128441,0.05331179321486268,0.06343283582089553,0.07017543859649122
10,0.04752851711026616,0.0636182902584493,0.05389221556886228,0.06239460370994941,0.07216494845360824
11,0.04498269896193772,0.06728971962616823,0.05702364394993046,0.06190476190476191,0.07020280811232449
12,0.04390243902439024,0.06818181818181818,0.05304010349288486,0.06222222222222222,0.06886657101865136
13,0.043010752688172046,0.06799336650082918,0.05447941888619855,0.06460674157303371,0.06720430107526881
14,0.042212518195050945,0.06656346749226007,0.05239179954441914,0.06334231805929919,0.07037037037037037
15,0.03918918918918919,0.06801736613603473,0.05059203444564048,0.06193548387096774,0.06896551724137931
16,0.03931203931203931,0.06756756756756757,0.05055611729019211,0.06242350061199511,0.06941431670281996
17,0.04132231404958678,0.06439393939393939,0.049760765550239235,0.06198830409356725,0.06882168925964546
18,0.04081632653061224,0.0660377358490566,0.05181818181818182,0.06504961411245866,0.068762278978389
19,0.042238648363252376,0.06584821428571429,0.05235602094240838,0.06423982869379015,0.071360608943863
20,0.042708333333333334,0.06455026455026455,0.051894563426688634,0.06535269709543569,0.0721370604147881
21,0.04175152749490835,0.0639763779527559,0.05106048703849175,0.06393606393606394,0.0714900947459087
22,0.043,0.06220546654099906,0.051111111111111114,0.0626204238921002,0.07196652719665272
23,0.041069723018147083,0.06060606060606061,0.0511727078891258,0.0616822429906542,0.06818181818181818
24,0.03996366939146231,0.05962059620596206,0.05129958960328317,0.06036036036036036,0.06883509833585477
25,0.03963963963963964,0.06138790035587188,0.0519053876478318,0.05968858131487889,0.06752873563218391
26,0.03907637655417407,0.0625,0.05220125786163522,0.059463986599664995,0.0652324774462179
27,0.039335664335664336,0.062127659574468086,0.050242130750605324,0.05916187345932621,0.06337558372248166
28,0.03885135135135135,0.06188925081433225,0.05111633372502938,0.05741626794258373,0.06173633440514469
29,0.03887510339123242,0.06058221872541306,0.05011389521640091,0.056677018633540376,0.060794044665012405
30,0.040160642570281124,0.058646616541353384,0.04975124378109453,0.05658972449739389,0.05896366885050625
31,0.03875379939209726,0.05818965517241379,0.04946236559139785,0.056480811006517015,0.058519793459552494
32,0.03955223880597015,0.05737704918032787,0.050918635170603674,0.05716302046577276,0.05783267827063447
33,0.039473684210526314,0.05533596837944664,0.0517503805175038,0.05655172413793103,0.05888767720828789
34,0.03968253968253968,0.05502239283429303,0.05167322834645669,0.05704697986577181,0.06060606060606061
35,0.03944636678200692,0.054455445544554455,0.05164992826398852,0.05595786701777485,0.060309278350515465
36,0.038978494623655914,0.054945054945054944,0.05170821791320406,0.055627425614489,0.0615539858728557
37,0.03833658219623132,0.05510907003444317,0.053196244970943225,0.054958938723941884,0.060665362035225046
38,0.03834066624764299,0.05521472392638037,0.05526544821583986,0.054388133498145856,0.06082036775106082
39,0.03903903903903904,0.053304904051172705,0.054945054945054944,0.054729327781082686,0.06056466302367942
40,0.03930635838150289,0.054801670146137786,0.054635761589403975,0.055232558139534885,0.05981391227292867
41,0.038873239436619716,0.05415162454873646,0.0549717057396928,0.054390934844192634,0.05981067125645439
42,0.038314176245210725,0.05321844906234161,0.0557753164556962,0.05430608886450905,0.06056860321384425
43,0.03772582359192349,0.05370462456489309,0.055448594532152486,0.05382131324004306,0.06270096463022508
44,0.03784344219803007,0.05405405405405406,0.055743879472693034,0.053134962805526036,0.062109375
45,0.03826530612244898,0.055366682855755224,0.05592347314201619,0.05389848246991104,0.06228636536270414
46,0.037560975609756096,0.05598086124401914,0.05667144906743185,0.05333333333333334,0.06157817109144543
47,0.03798076923076923,0.05568664464369986,0.05608131791097091,0.053293112116641526,0.06091006807595844
48,0.04058518168947617,0.05498602050326188,0.05551724137931034,0.05250123823675087,0.06162952646239554
49,0.04114071996259935,0.055937643282897756,0.05482233502538071,0.05306718597857838,0.061245321537938074
50,0.04068423485899214,0.05485611510791367,0.05564756541901292,0.05268199233716475,0.061682869594368084
51,0.040164308534915566,0.054697838553153945,0.056383668178872325,0.05233380480905234,0.061946902654867256
52,0.039927404718693285,0.054474708171206226,0.0575516693163752,0.05229060620083295,0.06195826645264847
53,0.03998203054806829,0.054870267971076137,0.05761445032700093,0.053040695016003656,0.06200818382121498
54,0.040372670807453416,0.05539358600583091,0.056672760511883,0.05291479820627803,0.06230721776681061
55,0.04075372480280456,0.05427298501417578,0.05651913875598086,0.05383936451897617,0.06251896813353566
56,0.040664626147791864,0.053465346534653464,0.056338028169014086,0.053112755768393555,0.06304152972811473
57,0.04060475161987041,0.054629988376598215,0.056663775657704536,0.05254091300602928,0.0636042402826855
58,0.040790038643194505,0.054260603744745894,0.0584728924212319,0.052207130730050934,0.06340057636887608
59,0.04035683942225998,0.05377961639714178,0.058577405857740586,0.05280665280665281,0.0635593220338983
60,0.04011824324324324,0.05339265850945495,0.05875892366831411,0.052417716375457134,0.06385341476957246
61,0.03989920201595968,0.053896576839038604,0.05823672148827177,0.05404323458767014,0.06365614798694233
62,0.03945182724252492,0.054901960784313725,0.05837092066861237,0.055078125,0.06367041198501873
63,0.03966942148760331,0.056100981767180924,0.05809997382884062,0.055384615384615386,0.06287818995001315
64,0.03968903436988543,0.057014512785072566,0.05853532748839608,0.05591235360785795,0.06237060041407867
65,0.04001616814874697,0.05675675675675676,0.059003051881993895,0.05586385497595264,0.06173469387755102
66,0.04052969502407704,0.057133311059137985,0.058602554470323066,0.055353241077931534,0.06246864024084295
67,0.04064087534193044,0.05707687231936655,0.058199753390875464,0.05527638190954774,0.061789421651013345
68,0.04069097888675624,0.05672609400324149,0.058809234507897934,0.055003548616039746,0.061070559610705594
69,0.040870893812070284,0.05631562201718104,0.05897866219132102,0.05452638937434463,0.060794638583054096
70,0.04056103108415466,0.0565149136577708,0.059156257365071886,0.05465236942234521,0.0604073987356591
71,0.04051012753188297,0.05676178660049628,0.05864556667442402,0.05422919508867667,0.06006904487917146
72,0.04037383177570093,0.056286326093606606,0.058486238532110095,0.05434417980543442,0.05976907403214852
73,0.04099888184867685,0.05617638175777711,0.057840036150022596,0.05359477124183006,0.05907267053053945
74,0.04148148148148148,0.05587092919031969,0.05774804905239688,0.05389797882579403,0.05950812472551603
75,0.041343669250646,0.05617647058823529,0.058136974234750054,0.0540113708149084,0.05919205011881616
76,0.041758241758241756,0.056137289121582314,0.058184976118106815,0.055159590951348,0.05899830220713073
77,0.042468239564428314,0.05635422656699252,0.058027079303675046,0.054915048543689324,0.05879891190625654
78,0.04225352112676056,0.055981813015061097,0.05818645147589722,0.05585424133811231,0.05883567299752271
79,0.04266762280387235,0.05707890318970341,0.058354324097397145,0.05580159433126661,0.05838079739625712
80,0.042328042328042326,0.05778269283936965,0.05829875518672199,0.0553290623179965,0.058433734939759036
81,0.04203152364273205,0.057990743261638986,0.05847230800905909,0.05582593758946464,0.05884683970675649
82,0.04217497385848728,0.057366011311607866,0.05847715736040609,0.056160938809723386,0.058513750731421885
83,0.04194107452339688,0.056769722814498935,0.058375125376128385,0.05673568163484808,0.05749329244921426
84,0.04199655765920826,0.05679726531685511,0.05853075851085009,0.05734485467399843,0.05726705726705727
85,0.04205128205128205,0.05722423614707405,0.057919621749408984,0.057584982242516486,0.057068258112644536
86,0.04196519959058342,0.05705552725420275,0.05842259006815969,0.058070866141732284,0.057289753947851636
87,0.04158283031522468,0.057078199647975864,0.05850654349499615,0.05893673322107289,0.0572256428830134
88,0.041473125414731256,0.05701536936043629,0.05832066869300912,0.05890636000938747,0.05731577073691705
89,0.04053177691309987,0.057360905957656326,0.057695921819206915,0.058688674919761576,0.057519788918205805
90,0.04091494845360825,0.05758906783796974,0.0574519679164335,0.05907172995780591,0.05736137667304015
91,0.04104358892777601,0.05782724413259134,0.05739066248385311,0.05849462365591398,0.057157569515962924
92,0.04113924050632911,0.057402535278641476,0.05708553711471822,0.058823529411764705,0.05767599660729432
93,0.040880503144654086,0.05839243498817967,0.0569780021637216,0.05905349794238683,0.05807317891910037
94,0.04064536146447409,0.058354816029997654,0.056836461126005364,0.05922368947579031,0.05834441489361702
95,0.04065291037881121,0.05742619926199262,0.05736543909348442,0.05916813122437024,0.05837979665464087
96,0.04120879120879121,0.05701357466063348,0.05756780402449694,0.058846080122675865,0.05879502503634308
97,0.041352248717174765,0.05699020480854853,0.057439446366782006,0.05799549549549549,0.058936579115951314
98,0.04159186116098145,0.05697879858657244,0.05714285714285714,0.058520426941479575,0.058638083228247165
99,0.041456914421083804,0.05741626794258373,0.05712832683505679,0.05902465359006658,0.05837484433374844
100,0.041116005873715125,0.057589381288803254,0.05657210005036092,0.05910374029640085,0.059085328422345
101,0.04105571847507331,0.05768421052631579,0.056359102244389024,0.058793014006570984,0.05925140172753447
102,0.0412936760034652,0.05752396832013339,0.05659132156409833,0.05853493486719675,0.05912288579553959
103,0.040857142857142856,0.05730129390018484,0.05640941792020929,0.05777851568985556,0.058667060735924335
104,0.040978941377347755,0.05716602473140077,0.05647517039922103,0.0594541910331384,0.05896088733216579
105,0.040689460299519635,0.05687963148407771,0.056127372145384366,0.059085841694537344,0.058993637941006365
106,0.0406390134529148,0.05648824807426427,0.05592734225621415,0.05969211435752435,0.05915210541392151
107,0.04047685056833934,0.056718169372188536,0.05584559405157412,0.06007722007722008,0.05938343514703793
108,0.04030922142462728,0.056212444272145765,0.05599121706398996,0.060180995475113123,0.05949207240072962
109,0.04047356828193833,0.056024558710667687,0.05637521354247554,0.05967503692762186,0.05968077723802915
110,0.04057017543859649,0.055671670150104505,0.05604311008468053,0.05921528883741132,0.059510720175920837
111,0.0406215921483097,0.055513595166163145,0.055809698078682524,0.059627152412124663,0.05985003408316292
112,0.0406393931183961,0.055482906781244165,0.0560663149962321,0.05994397759103642,0.05993520518358531
113,0.04051863857374392,0.05527823997041967,0.056186491332934844,0.05946317962835513,0.05962566844919786
114,0.040376850605652756,0.05521023765996344,0.0563943161634103,0.06003523512671094,0.05952380952380952
115,0.04067433770404067,0.055716353111432707,0.05648720211827008,0.06034712950600801,0.05946442635862431
116,0.041766427241287575,0.05543710021321962,0.05658451217733703,0.06056207943000396,0.05933523760062322
117,0.041578389830508475,0.054912280701754385,0.05681653896197773,0.06101518888744645,0.05913356472554313
118,0.04133754607688257,0.054321416174939255,0.05647935779816514,0.06066411238825032,0.059033078880407125
119,0.04150352388410337,0.05421686746987952,0.056464229839283175,0.060617517328292375,0.058882737795671866
120,0.04152608357124319,0.053998632946001365,0.05688073394495413,0.06039517832732695,0.05894842013238416
121,0.04159132007233273,0.0537926353300526,0.05663543560341211,0.060428134556574926,0.05912850265399333
122,0.041324435318275156,0.05389019872010778,0.05645720626994035,0.06049993962081874,0.05909035184504107
123,0.04133707578463894,0.05357142857142857,0.056235391172831016,0.06048722519310755,0.05903115871470302
124,0.04170905391658189,0.053512259774685225,0.05620736698499318,0.06064153594006087,0.05897993715252599
125,0.042073628850488355,0.05328538738149722,0.0564026447173121,0.06056403143781785,0.05899246140959675
126,0.04183266932270916,0.05326404676843131,0.05635683760683761,0.06071631608868675,0.05895610913404508
127,0.041759880686055184,0.053122987765614936,0.056608776348932785,0.060901749663526246,0.05916950946947418
128,0.042058386937159825,0.0530775379696243,0.056556622385900306,0.06109822119102862,0.05920745920745921
129,0.04167688158862466,0.05339265850945495,0.05638950528651612,0.061342340379167574,0.05903419593345656
130,0.04156479217603912,0.05357142857142857,0.056481840506656326,0.061325314144560196,0.0593016599885518
131,0.04185933317108786,0.05385940191012995,0.05633260618503785,0.06199575371549894,0.05916420622302975
132,0.041939393939393936,0.05350754394151501,0.05624125206769309,0.06209491950658583,0.058876505685016324
133,0.04208754208754209,0.053411546773695584,0.05629180865833649,0.06157331136738056,0.05878416062465142
134,0.041776080210074,0.053582363747703615,0.056821026282853564,0.06165839829907867,0.05885606814913154
135,0.042080378250591015,0.05361482381530984,0.0572102258624969,0.06141053897014626,0.059268185801928136
136,0.041852809781330824,0.05362253351408345,0.05718511215183633,0.061530864197530864,0.059008569259138735
137,0.04188969048173144,0.05340534053405341,0.05730378351904004,0.06190801679523484,0.058785599140247176
138,0.041791734010621105,0.05365926367565956,0.05710459028369658,0.06158301158301158,0.05884861407249467
139,0.04164749194661758,0.0538860103626943,0.05725006051803437,0.06140350877192982,0.058711721224920806
140,0.04148521659408664,0.05390279823269514,0.05675545956323494,0.06125905711866002,0.058669460450497646
141,0.04123006833712984,0.05364995602462621,0.056468906361686916,0.06161710037174721,0.05857957490927942
142,0.04128856624319419,0.05342844664434415,0.056521225020692914,0.062058202515376845,0.058472921590792315
143,0.04075235109717868,0.05384726432799192,0.056683487853538314,0.061951704802387625,0.05848132271892223
